,Source,Expected,Predicted
1043,"'But in favour of a journey abroad I should like to mention the change of habits, and the removal from surroundings which awaken memories.","— Ma in favore del viaggio all’estero io farei notare il cambiamento di abitudini, l’allontanamento da quanto può suscitare ricordi.","— Ma in un viaggio di viaggio a un viaggio , a un tratto , a un tratto , a un tratto , e in cui , in cui si in campagna ."
1044,"As in rowing, you soon learn how to get along and handle the craft, but it takes long practice before you can do this with dignity and without getting the water all up your sleeve.","S’apprende subito come andare innanzi remando e come maneggiarla, ma ci vuole una lunga pratica prima di poterlo fare con dignità e senza buttarsi l’acqua in una manica.","Come il timone , vi la , ma la , si di non aver più con la mano , e senza che si il braccio ."
1045,"My eye passed all other objects to rest on those most remote, the blue peaks; it was those I longed to surmount; all within their boundary of rock and heath seemed prison-ground, exile limits.",Gettai uno sguardo rapido su quel panorama e i miei occhi si arrestarono finalmente sui picchi azzurrognoli più lontani. Erano quelli là che avevo desiderato varcare.,"La mia testa si a tutti i quali erano erano ; il cielo era di quelle che non avevo mai fatto , e che non avevo mai i ."
1046,"""I, probably, should know nothing about their ban; and if I did, I should care nothing about it.""",— È probabile che non capirei nulla del loro anatema; in ogni caso non ci baderei.,"— Non so , non posso fare nulla di la loro volontà , e se non mi sarei stata nulla di più ."
1047,"'I did not notice anything, Mama,' said Kitty, flushing up.","— No, non l’ho notato, maman — disse Kitty, avvampando.","— Non ho nulla , mamma , mamma — disse Kitty , ."
1048,We finished up with tea and cherry tart.,Finimmo col tè e la torta di ciliege.,"il tè , e il tè ."
1049,"He put on a winning smile, and said: ""Oh, please could you spare us a little water?""","Assunse un sorriso seducente e disse: — Per piacere, ci potete dare un po’ di acqua?","Egli si mise a parlare con un sorriso , e disse : — Ah , vi un po ' di acqua ?"
1050,"Even when his brother or Kitty bent over him so that he could see them, he did not look at them.","Perfino quando il fratello o Kitty si chinavano su di lui in modo ch’egli potesse vederli, egli guardava in quello stesso modo.",Perfino quando Kitty si avvicinò a Kitty e si sentiva che non poteva .
1051,"And then she had such a fine head of hair; raven-black and so becomingly arranged: a crown of thick plaits behind, and in front the longest, the glossiest curls I ever saw.",I bei capelli neri aveva accomodati con arte.,"E allora , che era una testa di fronte di una fronte bianca e che aveva , con una , con la fronte , con le spalle , si , e in piedi , senza ."
1052,"His father's immense fortune, which alone brought in 200,000 a year, had not been divided between the brothers.","L’enorme patrimonio paterno, che rendeva da solo 200.000 rubli all’anno, era indiviso fra i fratelli.","Il padre di lui , che in quei due giorni si a vapore , non era stato più di un anno ."
1053,"My wife and I are like white wolves, every one knows us,' answered Korsunsky. 'Anna Arkadyevna, just one turn?'","Mia moglie ed io siamo come i lupi bianchi, tutti ci conoscono — rispose Korsunskij. — Un giro di valzer, Anna Arkad’evna.","La mia moglie e io sono così , come noi si — rispose Betsy . — La mia moglie , ?"
1054,One of the joints did crack.,Una giuntura scricchiolò.,"Un ’ altra domanda , — rispose la principessa ."
1055,"He looked quite a gentleman, and I believe he was your father's brother.""",Aveva l'aspetto di un vero signore; credo che fosse fratello di vostro padre.,Egli lo guardò e credo che il vostro padre era stato del padre .
1056,"I was myself coming to see you,' said Dolly. 'I had a letter from Steve to-day.'",Volevo venire da te — disse — oggi ho ricevuto una lettera da Stiva.,Ho fatto venire a te — disse Dolly . — Io ho ricevuto una lettera di Stiva .
1057,"I was once inclined to have gone on shore to them; but Xury was my better counsellor, and said to me, “No go, no go.”","Mi sentii tentato una volta ad andar su la spiaggia verso di loro; ma Xury, il miglior consigliere ch’io m’avessi, mi disse: — «Non andare! non andare!»","Io mi parve che fosse stato andato a bordo del vascello , ma , Venerdì , non ostante il mio capitano , mi disse : — « No , non ho mai fatto , non aver fatto altro , non aver fatto altro , non aver fatto altro che ?"
1058,"She seemed always occupied with something there could be no doubt about, and therefore it seemed that no side issue could interest her.",Sembrava tutta raccolta in qualche cosa di cui fosse certa in modo assoluto e non potesse pertanto interessarsi a nulla che ne fosse al di fuori.,"Era sempre sempre in modo qualcosa di non essere possibile , e perciò non poteva il tempo ."
1059,"Gladdening words! It seemed I could hear all that was to come--whatever the disclosures might be--with comparative tranquillity. Since he was not in the grave, I could bear, I thought, to learn that he was at the Antipodes.","Poiché non era nella tomba, potevo apprender tutto con una calma relativa; così domandai:",""" , perché non potevo più , perché ero stata da una calma , non potevo , perché non potevo , perché ero stata stata calma , che non potevo ."
1060,She pointed to the rocking-chair: I took it.,Presi la seggiola a dondolo che mi aveva indicata.,Mi disse che la sedia ; lo .
1061,"I have been carried away. This is the way to the hospital,' he said, turning to Dolly and pointing to a turning that led out of the avenue.","Allora bisogna passare di qua per andare all’ospedale — disse rivolto a Dar’ja Aleksandrovna, indicando un’uscita laterale del viale.","Ho fatto bene a questo è il lavoro di andare a Dolly — disse , a Dolly e che , dopo aver portato il viale ."
1062,"The archdeacon, as if to draw attention to the value of his time, coughed impatiently, making the windows vibrate.","Il protodiacono, come per ricordare che il suo tempo era prezioso, tossicchiava con impazienza, facendo tremare i vetri delle finestre.","Il suono , come se l ’ attenzione di un tempo di , aveva il suo , aveva il ."
1063,"God had delivered me, but I had not glorified Him—that is to say, I had not owned and been thankful for that as a deliverance; and how could I expect greater deliverance?","Dio ti ha ben liberato, ma tu non lo hai glorificato, perchè non hai riguardato ciò come una liberazione. Non hai nemmeno pensato a mostrarne un affetto di gratitudine.","Dio mio mio aveva fatto io , ma io non aveva detto che Dio non aveva detto che Dio fosse stato un di e di cui non avessi potuto dire che non mi fosse stato fatto un di cui mi fosse stato fatto in me ."
1064,"'That is not said right,' said the Caterpillar.","— Non l'hai detta fedelmente, — disse il Bruco.","— Non è vero , — disse il Bruco ."
1065,That blushed and bloomed,"la gloria che s'imporporava e fioriva,",Questo si alzò e si voltò a .
1066,"It surprised me when I first discovered that such was his intention: I had thought him a man unlikely to be influenced by motives so commonplace in his choice of a wife; but the longer I considered the position, education, &c., of the parties, the less I felt justified in judging and blaming either him or Miss Ingram for acting in conformity to ideas and principles instilled into them, doubtless, from their childhood.","Fui sorpresa quando scoprii la sua intenzione, perché non credevo che potesse subire l'influenza di quei motivi nella scelta di una moglie.","Mi parve che quando io avessi fatto la prima volta , la sua madre era che un uomo non fosse un uomo che in cui si fosse in quella sua moglie , ma che mi in quella sua moglie , di , di , di , di , di i suoi pensieri e di , di i suoi pensieri , di le sue idee , le sue idee che in cui la sua presenza ."
1067,"Levin heard Snetkov being asked to stand; and he saw that a crowd of nobles surrounded the Marshal, who was speaking.","Levin sentì che pregavano Snetkov di presentarsi al ballottaggio, e vide che una folla di nobili circondava il maresciallo del governatorato che diceva qualcosa.",Levin sentì che si era messo a leggere ; e vide che il folla di grandi grandi grandi grandi grandi grandi ufficiali .
1068,"'Oh, yes! Yesterday I heard Anna Arkadyevna mention damp courses and plinths,' said Veslovsky. 'Am I saying it right?'","— E come, ieri ho sentito che Anna Arkad’evna diceva: nella corrente e i plinti — disse Veslovskij. — Ho detto giusto?","— Oh , sì , sono stata stata Anna Arkad ’ evna , che sono e , — disse Veslovskij ."
1069,Vronsky knew them and knew that Anna had been acquainted with them.,Vronskij li conosceva e sapeva che Anna era in rapporti amichevoli con loro.,Vronskij sapeva che Anna e sapeva che Anna aveva fatto loro .
1070,"""Who is this?",— Chi è?,— Chi è ?
1071,Of this preparation a tolerably abundant plateful was apportioned to each pupil.,Ogni alunna ebbe una porzione assai abbondante.,In questo luogo di famiglia era la sua .
1072,"'No, she is only three months old,' Dolly answered proudly.","— No, ha solo tre mesi — rispondeva con orgoglio Dar’ja Aleksandrovna.","— No , lei è una settimana , tre — rispose Dolly ."
1073,Oh! whither shall I fly?,Oh! dove fuggire ?,Oh !
1074,"""Oh, they'll be all right,"" said he light-heartedly; ""tuck `em up.""","— Oh, non fa, nulla — disse quegli spensieratamente — vi tirate un po’ più su le gonne.","— Oh , se ne bene , — disse , la fronte , — le ."
