,Source,Expected,Predicted
686,"He no sooner had it, but he runs to his enemy, and at one blow cut off his head so cleverly, no executioner in Germany could have done it sooner or better; which I thought very strange for one who, I had reason to believe, never saw a sword in his life before, except their own wooden swords: however, it seems, as I learned afterwards, they make their wooden swords so sharp, so heavy, and the wood is so hard, that they will even cut off heads with them, ay, and arms, and that at one blow, too.","Gli condiscesi, nè la ebbe appena, che corse al nemico, e con un colpo gli tronco si netto il capo dal collo che non credo avrebbe fatto nè più presto nè meglio il più abile fra i patentati carnefici; la qual cosa mi parve straordinaria in un uomo ch’io avea ragione di credere non avesse mai vedute in sua vita sciabole, eccetto le loro che sono di legno. Ciò non ostante sembra, come imparai in appresso, che queste spade di legno sieno affilate, fornite di contrappeso e fabbricate con un legno fitto al punto di far saltare e testa e braccia con un sol colpo.","Prima , appena gli era accaduto , ma nello stesso modo generoso , e nello stesso tempo lo faceva male , un colpo di legno per in quel momento , o meglio avrei fatto meglio che a me . Il capitano mi parve molto strano , che per non avere mai veduto una parola , senza credere mai più , in cui si fosse , come in appresso , un ’ eminenza che si fosse di terra , in pezzi di legno , mi in pezzi di legno , e così poco dopo , per poco lo stesso legno , per da un tratto , , si in pezzi di legno , e per poco a poco , come essendo fatto in pezzi di legno assai forte e per ."
687,"Dear mama, there, as soon as she got an inkling of the business, found out that it was of an immoral tendency. Did you not, my lady-mother?""","Appena mamma lo seppe, disse che era immorale; non è vero, mamma?","Mamma , mamma , appena è che lei fosse una di tutta la gente di quella donna che era una donna senza ."
688,"What Papa says is perfectly true; when we were brought up they went to one extreme, and kept us children in the attics while our parents lived on the first floor; but now it's just the reverse – the lumber room for the parents and the first floor for the children!","E dice bene papà, che quando educavano noi, si esagerava, ci tenevano nei mezzanini, e i genitori vivevano al piano nobile; adesso al contrario, i genitori in uno stambugio e i ragazzi al piano nobile.","Che cosa fa male il papà ! Quando ci eravamo seduti , furono con i bambini , e i nostri figli in quei bambini , i nostri genitori ; ma adesso è proprio quel buon buon figliuolo , del buon umore , il ciarpame !"
689,"""But it's only gone three!"" said George in an injured tone, when it had finished.",— Ma se son soltanto le tre! — esclamò Giorgio in tono d’offesa.,"— Ma è andata solo per tre ! — disse Giorgio con offeso , quando ebbe finito ."
690,"""Is she sarcastic, and sarcastic to _me_!"" it seemed to say. ""What does this signify?""",Pareva che volesse indagare se scherzavo.,"— È sempre strano , per ! — disse . — Che cosa ha fatto ciò ?"
691,"'It turned into a pig,' Alice quietly said, just as if it had come back in a natural way.","— S'è trasformato in porcellino, — rispose Alice tranquillamente, come se la ricomparsa del Gatto fosse più che naturale.","— È in un porcellino , — disse Alice tranquillamente , perchè se n ' era pronta per uscire ."
692,"Seeing his hat on the hat-rail, she shuddered with aversion.","Visto il cappello di lui all’attaccapanni, rabbrividì di repulsione.","Quando il cappello si mise a guardare , ella si con tanta aria di avversione ."
693,"Then I began to think of the poor kid which I had penned in within my little circle, and resolved to go and fetch it home, or give it some food; accordingly I went, and found it where I left it, for indeed it could not get out, but was almost starved for want of food.","Andai dunque e la trovai dove l’aveva lasciata, chè già di lì non poteva uscire, ma quasi morta di fame. Tagliate frasche d’alberi o di macchie, come mi riuscì trovarne, gliele gettai dinanzi; poi pasciuta che fu, la posi al guinzaglio siccome la volta precedente, indi la condussi via.","Allora cominciai a pensare alla povera Venerdì che era in quella del mio piccolo armento , e a ripigliare ciò io , per andare a casa o a , trovai qualche cibo , ove io non poteva tornare in me , perchè il non poteva andare in una fame per , ma nemmeno per di fame ."
694,"""But what, then,"" said he, ""do you expect me to do for you?""",— Ma allora che cosa sperate che io faccia per voi?,"— Ma che cosa avete fatto , — disse , — che cosa volete ?"
695,"Then, noticing a streak of light that had made its way in at the side of the blind, he gaily let down his legs and felt about with his feet for his slippers finished with bronze kid (last year's birthday present, embroidered by his wife); and from nine years' habit he stretched out his arm, without rising, towards where his dressing-gown usually hung in their bedroom.","E, notata una striscia di luce che filtrava da un lato della cortina di panno, sporse allegramente i piedi fuori dal divano, cercò con essi le pantofole di marocchino dorato ricamategli dalla moglie (dono per l’ultimo suo compleanno), e per vecchia abitudine, ormai di nove anni, senza alzarsi, allungò il braccio verso il posto dove, nella camera matrimoniale, era appesa la vestaglia.","Poi , avendo notato un pezzo di luce che aveva fatto in terra il cieco e fece saltare per terra una delle sue gambe , e sentì il giorno con le sue gambe in quel momento il suo antico - John ( il suo antico amico , l ’ ultimo , la moglie , con le nove anni , la moglie in silenzio si mise a guardare in camera , dove , in camera , si diresse in camera del vestito , si diresse in camera ."
696,"'Something else of the same kind,' he thought bitterly, as he opened the second telegram.","“Ancora qualcosa di questo genere” disse con bile, aprendo il secondo dispaccio.","“ È una cosa sola ” pensò , ricordando la stessa cosa , mentre egli entrò il telegramma ."
697,"The girl knew that her father and mother had quarrelled, and that her mother could not be cheerful, and also that her father must know this, so that his putting the question to her so lightly was all pretence, and she blushed for him.","La bambina sapeva che fra padre e madre c’era stata una certa questione e che la madre non poteva essere di buon umore; e il padre doveva saperlo, mentre ora fingeva, chiedendone con tanta disinvoltura. Arrossì per il padre.","La ragazza sapeva che il padre e la madre aveva litigato e la madre , e che per lei non poteva essere allegro , e anche questa la sapeva che la questione avrebbe dovuto con lei , e arrossì ."
698,"It was a Friday, the day on which a German clockmaker always came to wind up the clocks.","Era venerdì, e nella sala da pranzo l’orologiaio tedesco dava corda all’orologio.","Era un giorno , il giorno , che il giorno innanzi a Venerdì stesso si fu sempre all ’ acqua ."
699,"The head of my bed was near the door, and I thought at first the goblin-laugher stood at my bedside--or rather, crouched by my pillow: but I rose, looked round, and could see nothing; while, as I still gazed, the unnatural sound was reiterated: and I knew it came from behind the panels.","La testa del letto era prossima alla porta, e per un momento credei che il demonio, che aveva manifestato la sua presenza, fosse al mio capezzale. Allora mi alzai, guardai senza veder nulla.","Il mio letto era vicino alla porta ; mi parve che in principio fosse stata una certa specie di fuoco , o piuttosto il mio letto . Il mio capezzale , mi alzai e mi alzai gli occhi , ma non potei vedere il suono che era troppo forte ; il suono era troppo forte , non so nulla ."
700,You can never rouse Harris.,Noi non possiamo mai scuotere Harris.,Non si può ammettere Harris .
701,But you will not remain satisfied for long.,Ma poi questo non ti basterà. Non direi così a tuo fratello.,Ma tu non sarai molto contento .
702,"'Well then, have this washed if possible,' interrupted Dolly.","— Allora, per favore, date a lavare, se è possibile — la interruppe Dar’ja Aleksandrovna.","— Su , allora , s ’ è fatto , s ’ è fatto da fare , si è possibile — interruppe Dolly ."
703,CHAPTER VIII—SURVEYS HIS POSITION,Pellegrinaggio nell’isola.,VIII .
704,"All the morning there had been fine drizzling rain, but it had now just cleared up.","Tutta la mattina era caduta giù una pioggerella fitta, minuta, e adesso s’era schiarito da poco.","Tutta la mattina c ’ era stata una pioggia , ma l ’ aveva anche allora ."
705,"Kitty's nether lip trembled, and she rose quickly.",A Kitty tremò il labbro inferiore; si alzò in fretta.,"La bimba che si mise a piangere , ella si alzò ."
706,Her illness was pregnancy.,Il suo malessere era dovuto alla gravidanza.,La malattia era .
707,"Lowering his head and fighting against the wind which was tearing the plaids out of his hands, Levin had almost reached the Kolok and could see something gleaming white behind an oak, when suddenly everything burst into flame, the earth seemed on fire, and just overhead the vault of heaven seemed to crack.","Piegando la testa in avanti e lottando col vento che gli strappava gli scialli, Levin giungeva di corsa al Kolok e vedeva già qualcosa di bianco dietro una quercia, quando, a un tratto, tutto si infiammò, tutta la terra prese fuoco e fu come se, sopra il capo, gli si fosse spaccata la volta celeste.","il capo e contro il vento che , facendo scricchiolare le mani , aveva quasi dinanzi a sé , Levin che aveva già davanti a sé una quercia bianca e con un tratto una quercia bianca , che tutto si fosse seduto accanto al fuoco , gli sembrava dal fuoco , e , fino all ’ altro , si era spezzato ."
708,The answer was evasive.,La risposta era vaga.,La risposta fu .
709,"Adele heard him, and asked if she was to go to school ""sans mademoiselle?""",Adele lo udì e domandò se sarebbe andata in pensione senza di me.,"Adele aveva sentito , e domandò se fosse venuta per andare a scuola , non la signorina ?"
710,But if you and he...',Ma se tu e lui...,Ma se tu ...
711,"'Yes, but to-day there is something peculiar about her,' said Dolly. 'When I was seeing her out, there in the ante-room, I thought she was going to cry.'","— No, oggi in lei c’è qualcosa di strano — disse Dolly. — Quando l’ho accompagnata in anticamera, m’è parso che avesse voglia di piangere.","— Sì , ma oggi c ’ è qualcosa di strano , qualcosa di strano — disse Dolly . — Quando io , in anticamera , si avvicinò , pensavo , perché stavo per piangere ."
